farmer_id,name,location,product
F1015,Unknown,Unknown,Potato
F8688,Unknown,Maharashtra,Rice
F5127,Ravi,Maharashtra,Wheat
F4975,Unknown,Maharashtra,Potato
F5328,Ravi,Haryana,Soybean
F4653,Unknown,Unknown,Potato
F9960,Amit,UP,Wheat
F2131,Unknown,Punjab,Potato
F9338,Unknown,Unknown,Soybean
F5807,Unknown,Maharashtra,Potato
F6100,Manoj,UP,Maize
F1786,Ravi,Haryana,Maize
F2682,Ravi,UP,Soybean
F5040x,Manoj,Haryana,Soybean
F7323,Sunil,Karnataka,Rice
F6189x,Unknown,Punjab,Potato
F4258,Unknown,Unknown,Maize
F3576,Ravix,UP,Maize
F8526,Sunil,Maharashtrax,Maize
F8368,Amit,Maharashtra,Soybean
F7766,Unknown,Unknown,Potato
F4046,Manoj,Unknown,Potato
F4409,Manoj,Punjab,Soybean
F6011,Manoj,Karnataka,Potato
F7055,Unknown,Punjab,Ricex
F1927,Sunil,Maharashtra,Rice
F8669x,Rajesh,Maharashtra,Maize
F6594,Manoj,Haryana,Rice
F8327,Unknown,Karnataka,Ricex
F4459,Ravi,Unknown,Potato
F6617,Ravi,Haryana,Wheat
F5030,Unknown,Haryana,Maize
F8863,Ravi,UP,Soybean
F1684x,Manoj,Maharashtra,Maize
F9915,Amit,Maharashtra,Maize
F9732x,Amit,Punjab,Potato
F4467,Amit,Haryana,Maize
F2897,Sunil,Unknown,Soybean
F4289,Ravi,Maharashtra,Wheat
F3687,Amit,Haryana,Potato
F2280,Amit,Maharashtra,Rice
F8518,Rajesh,Maharashtra,Wheat
F7065,Amit,Maharashtra,Potato
F9133,Unknown,Punjab,Maize
F7988,Manoj,Unknown,Soybean
F2555,Manoj,Punjab,Rice
F3616,Ravi,Punjab,Wheat
F7412,Manoj,Karnataka,Soybean
F5614,Unknownx,UP,Potato
F6461,Unknown,UP,Rice
F7201,Amit,UP,Wheat
F8634,Unknown,Haryanax,Maize
F1046,Sunil,Haryana,Maize
F2095,Manoj,Maharashtra,Potato
F5936,Manoj,Maharashtra,Rice
F6060,Manoj,Karnataka,Potato
F3526,Sunil,Maharashtra,Rice
F7394,Amit,Punjabx,Potato
F6700x,Rajesh,Karnataka,Potato
F4978,Ravi,Punjab,Wheat
F9974,Sunil,Punjab,Maize
F9270,Sunilx,Maharashtra,Wheat
F1202,Amit,Haryana,Rice
F5112,Ravi,Maharashtra,Potatox
F3709,Unknown,Punjab,Maize
F8443,Rajesh,Karnataka,Potatox
F3451,Unknown,Haryana,Rice
F5369,Rajesh,UP,Potato
F6465x,Manoj,Haryana,Wheat
F1612,Amit,Karnataka,Rice
F4560,Manoj,Maharashtra,Wheat
F2772,Ravi,Punjab,Potato
F7585,Manoj,Haryana,Potato
F8187,Rajesh,Karnataka,Maizex
F1885,Amit,Punjab,Soybean
F9107,Unknown,Maharashtra,Potato
F9375,Sunil,Karnataka,Ricex
F7082,Amit,Unknown,Potato
F6598,Manoj,UP,Soybean
F1224,Ravix,Unknown,Maize
F6924,Ravi,UP,Ricex
F1308,Sunil,Maharashtra,Ricex
F8364,Unknown,Haryana,Maize
F1503,Sunil,Karnataka,Soybeanx
F1056,Amit,Maharashtra,Soybean
F3850,Rajesh,UP,Soybeanx
F8346,Manoj,Karnataka,Potato
F1682,Manoj,Karnataka,Potato
F6703,Rajesh,Haryana,Wheat
F5958,Manoj,Maharashtra,Soybean
F4667,Amit,Haryana,Maize
F4455,Unknown,Haryanax,Maize
F9613,Ravi,Punjab,Maize
F4473,Unknown,UP,Soybean
F8383,Amit,UP,Rice
F8336,Unknown,Maharashtra,Wheat
F8650,Sunil,UP,Maize
F8678,Unknown,Punjab,Maize
F4041,Amit,UP,Wheat
F1548,Ravix,UP,Rice
F1722,Amit,Punjab,Wheat
F7580,Ravi,Haryana,Maize
F6857,Sunil,Maharashtra,Potatox
F8172,Amit,Maharashtra,Maize
F7797,Unknown,UP,Potato
F9839,Ravi,Punjab,Rice
F2731,Manoj,Karnataka,Wheat
F4739,Sunil,UP,Wheat
F7209,Sunil,Haryana,Maize
F5258,Manoj,Karnataka,Soybean
F2497,Unknown,UP,Rice
F6630,Unknown,Punjabx,Maize
F4546,Rajesh,Punjab,Maize
F1120,Amit,Haryana,Wheat
F9931,Manoj,Haryana,Potato
F6747,Rajesh,Unknown,Maize
F2121,Unknown,UP,Rice
F8541,Rajesh,UP,Soybean
F9684,Manoj,Punjab,Potato
F5640,Rajesh,Karnataka,Maize
F2794,Manoj,Karnataka,Potato
F3117,Ravi,UP,Wheat
F1941,Ravix,Haryana,Potato
F3258,Ravi,Maharashtra,Maize
F4523,Rajesh,UP,Rice
F9831,Unknown,Punjab,Wheat
F3533,Ravi,Maharashtra,Soybean
F3024,Ravi,Unknown,Maize
F4844,Unknown,Maharashtrax,Rice
F7725,Ravi,Haryana,Wheat
F8401,Sunil,Punjab,Rice
F1801,Sunil,Unknownx,Rice
F3175,Rajesh,Unknown,Wheat
F5337,Amit,UP,Wheat
F5271,Sunil,Karnatakax,Maize
F1825,Amit,Maharashtra,Potato
F6854,Unknown,Maharashtra,Wheat
F8671,Manoj,Karnataka,Rice
F8748,Unknown,Haryana,Maize
F1627,Rajesh,Haryana,Wheat
F9079,Amit,Haryana,Maize
F8006,Unknown,UP,Potato
F1590,Manoj,Punjab,Wheat
F8178,Rajesh,Karnataka,Rice
F5020,Sunil,Unknown,Potato
F3385,Unknown,Haryana,Rice
F5321,Manoj,Karnataka,Wheat
F6735,Amitx,Haryana,Wheat
F2610,Unknown,Maharashtra,Potato
F1886,Sunil,Haryana,Rice
F3226x,Sunil,Maharashtra,Rice
F5567,Ravi,Haryanax,Maize
F3885,Rajesh,Karnataka,Wheat
F4872,Amit,Punjab,Soybean
F7161x,Manoj,Punjab,Rice
F8033,Unknown,Unknown,Potato
F6987,Ravi,Karnataka,Rice
F2953,Sunil,Punjab,Maize
F9701,Amit,Unknown,Soybeanx
F7033,Manojx,Maharashtra,Potato
F3958,Sunil,Punjab,Soybean
F6225,Unknown,UP,Maize
F4605,Ravi,Karnataka,Soybean
F5977,Unknown,Punjab,Rice
F9547,Amit,Karnataka,Soybean
F1946,Rajesh,Punjab,Soybean
F8219,Rajesh,Maharashtra,Wheat
F2705,Sunil,Haryana,Maize
F4504,Unknown,Punjab,Wheatx
F9602,Rajesh,UP,Soybean
F7290,Amit,Haryana,Wheat
F9859,Ravix,Karnataka,Maize
F1370,Amit,Unknown,Potato
F6852,Rajesh,Unknown,Potato
F3441,Unknown,Punjab,Rice
F5044,Rajesh,Unknownx,Potato
F2273,Manoj,Karnataka,Soybean
F7108,Sunil,Punjab,Soybean
F8346,Ravi,Haryana,Rice
F8441,Unknown,Karnataka,Soybean
F8720,Amit,Maharashtra,Wheat
F7706,Manoj,UP,Maize
F6951,Unknown,Maharashtra,Soybean
F5387,Sunil,UP,Soybean
F1020,Rajesh,Haryana,Maize
F7513,Sunil,Maharashtra,Potato
F8467,Amit,Haryana,Wheat
F8483,Manoj,UP,Wheatx
F3821,Amitx,Unknown,Maize
F5567,Ravix,Punjab,Potato
F2053x,Unknown,Karnataka,Maize
F9506,Rajesh,Haryana,Wheat
F2862,Rajesh,Punjab,Maize
F4529,Manoj,Punjab,Wheat
F4130,Manoj,Punjab,Potato
F9740,Sunil,Unknown,Soybean
F8273,Ravi,Maharashtra,Maize
F5674,Amit,Unknownx,Maize
F7817,Ravi,Maharashtra,Rice
F6596,Unknown,Maharashtra,Rice
F3208,Amit,Unknown,Rice
F6139x,Rajesh,UP,Wheat
F9068,Unknown,Unknown,Wheat
F8202,Rajesh,Unknown,Potato
F5877,Ravi,Haryana,Soybean
F1998,Ravi,Unknown,Potato
F8075,Sunil,Maharashtra,Soybean
F2692,Unknown,Unknown,Soybean
F4157,Sunil,Haryana,Maize
F7165x,Rajesh,Haryana,Rice
F8797,Sunil,UP,Wheat
F6668,Amit,Karnataka,Rice
F3878,Ravi,Haryana,Soybeanx
F4250,Amit,Unknown,Wheat
F4666,Rajesh,Haryanax,Wheat
F4004,Manoj,UP,Soybean
F4070x,Unknown,Punjab,Rice
F6293,Sunil,UPx,Rice
F3283x,Sunil,Unknown,Soybean
F9993x,Sunilx,Karnataka,Maize
F4488,Rajesh,UP,Maize
F2312,Ravi,Unknown,Wheat
F7837,Unknown,UP,Rice
F7643x,Unknown,Unknown,Maize
F7633,Ravi,Haryana,Maize
F1629,Sunil,Haryana,Potato
F9693,Rajesh,UP,Maize
F4895,Manoj,Karnataka,Wheat
F2731,Amit,Punjab,Wheat
F7434,Amit,Maharashtra,Potato
F4389,Manoj,Unknown,Potato
F5376x,Rajesh,Haryana,Potato
F7323,Amitx,Karnataka,Potato
F9749,Manoj,Karnataka,Potato
F7293,Sunil,Karnataka,Rice
F6951,Rajesh,Unknown,Soybean
F5375,Ravi,UPx,Ricex
F9027,Rajesh,Maharashtra,Rice
F7431x,Amit,Karnataka,Potato
F5804,Ravi,Maharashtra,Rice
F3222,Rajesh,Haryana,Maize
F5460,Ravi,Punjab,Potato
F2610,Rajesh,Karnataka,Maize
F1698,Unknown,Haryana,Wheat
F6933,Unknownx,Punjab,Maize
F3701,Sunil,Unknown,Rice
F4087,Rajesh,Maharashtra,Wheat
F1741x,Ravi,Haryana,Rice
F2948,Amitx,Unknown,Wheat
F8850,Manoj,Haryana,Rice
F3914,Manoj,Haryana,Potato
F4341,Sunil,Punjab,Potato
F1862,Amit,Karnataka,Wheat
F5959,Manoj,Punjab,Potatox
F5295,Sunil,Unknown,Wheat
F5728,Rajesh,UP,Wheat
F8475,Amit,Unknown,Wheat
F3858,Manoj,Karnataka,Wheat
F1531,Unknown,Karnataka,Rice
F7159,Ravi,Maharashtra,Wheat
F4317,Ravi,Karnataka,Rice
F4752,Manoj,Karnataka,Maize
F1535,Amit,Punjab,Maize
F5081,Amit,Haryana,Wheat
F4038,Amit,Maharashtra,Potato
F1483,Ravi,Karnataka,Maize
F8233,Unknown,Maharashtra,Potato
F2958,Ravi,Karnataka,Maize
F7597,Manojx,UP,Maize
F6596,Ravi,UP,Maize
F4388,Ravi,Maharashtra,Rice
F6250,Amit,UP,Soybean
F3765,Sunil,UP,Soybean
F1382,Manoj,Punjab,Soybean
F7469,Rajesh,Haryana,Potato
F5192,Amit,Haryana,Potato
F4273,Ravi,Punjab,Potato
F1469,Ravi,Punjab,Soybean
F2216,Amit,Karnataka,Soybean
F5305,Unknown,Unknown,Wheat
F6045,Manoj,Karnataka,Maize
F1268,Amitx,Punjab,Wheat
F3099,Ravi,Unknown,Maize
F3695,Unknown,Maharashtra,Potato
F1019,Ravi,Haryana,Potato
F5399,Sunil,Punjab,Rice
F8648,Sunil,Haryana,Potato
F4998,Rajesh,Haryana,Potato
F4411,Amit,Haryana,Soybean
F1569,Unknown,Maharashtra,Soybean
F8566,Ravi,Maharashtrax,Maize
F1263,Unknown,Punjab,Wheat
F7331,Rajesh,Haryana,Potato
F7163,Ravi,Unknown,Maize
F2595,Unknown,UP,Potato
F7803,Sunil,Punjab,Potato
F3455,Unknown,Haryana,Potato
F5561,Amit,Karnatakax,Maize
F8916,Sunil,Unknown,Wheat
F8318,Unknown,UP,Potato
F6387,Rajesh,Maharashtra,Maize
F5984,Unknown,Unknown,Potato
F3469,Manojx,Maharashtra,Rice
F7182,Sunil,Karnataka,Rice
F6219,Sunil,Karnataka,Soybean
F8162,Rajesh,Punjab,Potato
F6172,Rajesh,Punjab,Potato
F1352,Amit,Unknown,Rice
F5084,Amit,Maharashtra,Potato
F2463,Rajesh,Karnataka,Soybean
F5562,Unknown,Karnataka,Potato
F3139,Manoj,Karnataka,Maize
F4357x,Manoj,UPx,Potato
F9642,Sunil,Karnataka,Rice
F4361,Manoj,UP,Rice
F2727,Unknown,Maharashtra,Wheat
F6110x,Ravi,Punjab,Potato
F2287,Manoj,Unknown,Soybean
F5285,Ravix,Punjab,Soybean
F8658,Unknown,Unknown,Maize
F9870,Sunil,Unknown,Soybean
F2629,Sunil,Haryana,Maize
F8413,Manoj,Unknown,Maize
F5439,Ravi,Punjab,Maize
F1427,Ravi,Maharashtra,Soybean
F3700x,Manoj,Haryana,Maize
F5116,Sunil,Maharashtra,Soybeanx
F5404,Rajesh,Maharashtra,Potato
F3835,Unknown,Unknown,Potato
F6946,Unknown,Karnataka,Maize
F9619,Unknown,Haryana,Soybean
F8718,Manoj,Haryana,Soybean
F9220,Sunil,Punjab,Potato
F3144,Ravi,Maharashtra,Wheat
F3335,Ravi,Punjabx,Wheat
F3847,Unknown,UP,Rice
F9090,Amit,UP,Maize
F2504,Unknown,Punjab,Wheat
F8116,Amit,Maharashtra,Maize
F2792,Rajesh,Punjab,Maize
F2849,Manoj,UP,Potato
F8759,Amit,UP,Maize
F5568,Sunil,Karnataka,Maize
F3015,Sunil,Punjab,Ricex
F9898,Ravi,Maharashtra,Wheat
F6549,Ravi,Karnataka,Potato
F2747,Unknown,Maharashtrax,Rice
F6315,Manoj,Unknown,Soybean
F2526,Ravi,Unknown,Potato
F1529,Rajesh,UP,Soybean
F9176,Unknown,UP,Soybean
F1626,Sunil,Unknown,Potato
F3708,Manoj,Haryana,Maize
F7568,Sunil,Maharashtra,Wheat
F3009,Unknown,Maharashtra,Potato
F9049,Ravi,UP,Wheat
F7940x,Ravi,Unknown,Soybean
F8514,Rajesh,Maharashtra,Rice
F8388,Manoj,UP,Maize
F6613,Rajesh,UP,Rice
F6062,Ravi,Maharashtra,Wheat
F3058,Unknown,Haryana,Wheat
F8729,Sunil,UP,Rice
F8970,Manoj,Haryana,Maize
F9307,Amit,Karnataka,Wheat
F7405,Sunil,Unknown,Rice
F4769,Manoj,Karnataka,Rice
F2608,Sunil,UP,Soybean
F6344,Unknown,Punjab,Wheat
F1823,Unknown,Maharashtra,Maize
F7658,Manoj,Unknown,Rice
F6311,Manoj,Maharashtra,Potato
F2679,Rajesh,Karnataka,Soybean
F6722,Sunil,Haryana,Rice
F9387x,Amit,Maharashtra,Wheat
F6146,Ravi,Karnataka,Ricex
F5224,Sunil,Karnataka,Rice
F9845,Ravi,Haryana,Rice
F3617,Sunil,UP,Soybean
F5251,Unknown,UP,Potato
F5973,Manoj,Punjabx,Soybean
F4149x,Ravi,Haryana,Soybean
F1668x,Rajesh,UP,Potato
F2615,Amit,Unknown,Maize
F6909,Ravix,Karnataka,Wheat
F1026,Manoj,UP,Wheat
F1510,Ravi,UP,Rice
F3764,Amit,Punjab,Rice
F7690,Rajesh,Punjab,Potato
F5831,Unknown,Maharashtra,Wheat
F1395,Unknown,Unknown,Rice
F8787,Unknown,Punjab,Maize
F5285,Rajesh,Maharashtra,Potato
F9905,Rajesh,Punjab,Maize
F6339,Rajesh,Maharashtra,Wheat
F9476,Ravi,Punjab,Maize
F3192,Sunil,Haryana,Soybean
F8084,Ravi,Karnataka,Maize
F2406,Unknownx,Punjab,Potatox
F3200,Unknown,Unknown,Rice
F5136,Rajesh,Haryana,Soybean
F9557,Ravi,Karnataka,Rice
F7327,Rajesh,Maharashtra,Maize
F9359,Unknown,Unknown,Wheat
F7063,Ravi,Maharashtra,Wheat
F6825,Unknown,Haryana,Rice
F8000,Unknown,UP,Maize
F6916,Manoj,Haryana,Wheat
F1733,Manoj,Maharashtra,Soybean
F5165,Amit,Maharashtra,Maize
F8855,Amit,Haryana,Soybean
F5492,Unknown,Karnataka,Rice
F7789,Ravi,UP,Rice
F9366,Amit,Haryana,Rice
F4745,Manoj,Punjab,Soybean
F8545,Manoj,UP,Wheat
F9480,Rajesh,Haryana,Wheat
F2541,Amit,Maharashtra,Maize
F2402,Unknown,Unknown,Soybean
F1232,Unknown,Punjab,Rice
F6720,Rajesh,UP,Maize
F5955,Manoj,Punjab,Wheat
F2557,Manoj,Karnataka,Soybean
F8763,Sunil,Unknown,Rice
F7307,Ravi,Punjab,Potato
F7848,Sunil,Punjab,Wheat
F4765,Ravi,Punjab,Potato
F4859,Rajesh,Maharashtra,Soybean
F7566,Amit,Karnataka,Rice
F6988,Rajesh,Karnataka,Maize
F2593,Amit,UP,Wheat
F1888,Manoj,UP,Potato
F9899,Manoj,Karnataka,Soybean
F6292,Ravi,Karnataka,Wheat
F4361,Ravi,Haryana,Soybean
F3539,Unknown,UP,Maize
F6181,Amit,Punjabx,Wheat
F6348,Amit,Unknown,Rice
F1463,Sunil,UP,Rice
F6119,Amit,Punjab,Rice
F8408,Amit,UP,Rice
F5959,Ravi,Maharashtra,Soybean
F8035x,Rajesh,Haryana,Rice
F1834,Sunil,Haryana,Soybean
F4147,Ravi,Maharashtra,Soybean
F9017,Rajesh,Punjab,Wheat
F8143,Rajesh,Haryana,Potato
F3104,Rajesh,Punjab,Potato
F4088,Ravi,Maharashtrax,Wheat
F9568x,Rajesh,UP,Rice
F1707,Manoj,Punjab,Potato
F6698,Amit,Karnatakax,Soybean
F4559,Ravi,Unknown,Maize
F2006,Amit,Maharashtra,Wheat
F3797,Manoj,Unknown,Maize
F2591,Sunilx,Punjabx,Rice
F5160,Sunil,Haryana,Rice
F5557,Rajeshx,UP,Wheat
F5738,Manoj,Punjab,Rice
F8831,Ravi,Maharashtra,Soybean
F5254,Unknown,Maharashtra,Maize
F2817,Rajesh,Maharashtra,Soybean
F8895,Sunil,Karnataka,Maize
F3386,Amit,UP,Soybean
F4154,Amit,Karnataka,Soybean
F1684,Unknown,UP,Maize
F3701,Ravi,Haryana,Wheat
F7220,Unknown,Haryana,Potato
F5995,Rajesh,UP,Soybean
F3560,Rajesh,Haryana,Potato
F4340,Manoj,Maharashtra,Soybean
F9437,Ravi,Punjab,Rice
F6077,Unknown,Maharashtra,Rice
F1943,Unknown,Punjab,Wheat
F2415,Manoj,Unknown,Soybean
F9796,Manoj,Punjab,Maize
F7350,Unknown,Karnataka,Wheat
F1057,Sunil,Unknown,Rice
F7187,Rajeshx,Haryana,Soybean
F5123,Amit,Punjab,Maize
F5819,Ravi,Unknown,Wheatx
F2379,Amit,Maharashtra,Soybean
F8888,Unknownx,Karnataka,Rice
F3698,Ravi,UP,Maize
F8393,Manoj,Haryana,Maizex
F4075,Amit,UP,Wheat
F2377,Rajesh,Maharashtra,Soybean
F2242,Rajesh,Unknown,Rice
F4945,Unknown,Punjab,Soybean
F9862,Unknown,Haryana,Rice
F6210,Ravi,Maharashtra,Potato
F7889,Unknown,UP,Soybean
F4496,Unknown,Maharashtra,Soybean
F5257,Sunil,Punjab,Wheat
F5588,Rajesh,Maharashtra,Rice
F7902,Ravi,Unknown,Maize
F8207,Sunil,Unknown,Potato
F3246,Unknown,Punjab,Rice
F6232,Rajesh,Maharashtra,Rice
F6462,Manoj,Haryana,Rice
F8440,Rajesh,Unknown,Rice
F1963,Sunil,Haryana,Soybean
F8496,Rajesh,Maharashtra,Potato
F7192x,Manoj,Karnataka,Maize
F1021,Sunil,Maharashtra,Maize
F8063,Sunil,Maharashtra,Rice
F6034,Unknown,Karnataka,Wheatx
F7776,Manoj,Unknown,Wheat
F3456,Rajesh,Maharashtra,Maize
F5808,Amit,Haryana,Potato
F5502,Unknown,Haryana,Rice
F1549,Manojx,Karnataka,Soybean
F9233x,Manoj,UP,Rice
F3343,Amit,Haryana,Wheat
F3069,Manojx,UP,Rice
F5978,Unknown,UP,Wheat
F9189,Ravi,Maharashtra,Potato
F7864,Unknown,Punjab,Soybean
F2857,Rajesh,Punjab,Soybean
F5398,Unknown,Punjab,Wheat
F7979,Manoj,Unknown,Soybean
F5229,Rajesh,Haryana,Soybean
F4358,Amit,Maharashtra,Potato
F7485,Rajesh,Karnataka,Wheat
F9038,Ravi,Unknown,Maize
F8233,Amit,Unknown,Soybean
F6466,Rajesh,Unknown,Rice
F9462,Rajesh,UP,Soybean
F4605x,Manoj,Unknown,Potato
F3539,Rajesh,Haryana,Maize
F5831,Manoj,Haryana,Rice
F8477,Ravi,UP,Rice
F8857,Rajesh,Karnataka,Potato
F5531,Amit,Maharashtra,Ricex
F3358,Sunil,Punjab,Soybean
F3048,Manoj,Punjab,Rice
F1036,Rajesh,Haryana,Potato
F9302,Rajesh,Haryana,Wheat
F1984,Amit,Unknown,Maize
F2393,Unknown,Haryana,Wheat
F6524,Rajeshx,Unknown,Rice
F3828,Amit,Punjab,Potato
F8201,Manoj,Unknown,Rice
F9046,Sunil,Haryana,Rice
F3783,Unknown,Unknown,Rice
F5824,Amitx,Punjab,Rice
F6393,Rajesh,Punjab,Wheat
F5484,Rajeshx,Karnataka,Soybean
F5037,Rajesh,Karnataka,Maizex
F8368,Amit,UP,Potato
F8952,Sunilx,Karnataka,Wheat
F2477,Ravi,UP,Wheat
F6672,Manoj,UP,Rice
F8019,Rajesh,UP,Maize
F8670,Sunil,Maharashtra,Maize
F6743,Rajesh,UP,Potato
F2091x,Ravi,Punjabx,Rice
F2025,Amit,Karnataka,Maizex
F8396,Rajesh,Karnataka,Rice
F1186x,Sunil,Haryana,Soybean
F3362,Manoj,Maharashtra,Rice
F9773,Unknown,UPx,Rice
F9646,Ravi,Punjabx,Soybean
F7493,Unknown,Unknown,Potato
F1767,Ravi,Haryana,Potato
F5746,Sunilx,Unknown,Potato
F8838,Manoj,UP,Potato
F8687,Unknown,Unknown,Soybean
F7469,Sunil,UP,Rice
F9540,Amit,Punjab,Soybean
F4713,Sunil,Karnataka,Potato
F5034,Rajesh,Karnataka,Soybean
F2884,Sunil,Haryana,Soybean
F3116,Manoj,Maharashtra,Maize
F4556,Ravi,Karnataka,Rice
F3864,Ravi,Maharashtra,Potato
F2137,Rajesh,UP,Wheat
F6709,Sunil,Unknown,Soybean
F7987,Amit,UP,Rice
F6467,Sunil,Unknown,Maize
F1604,Amit,Karnataka,Maize
F8356,Sunil,Punjab,Soybean
F8036,Manoj,Punjab,Soybean
F1170,Sunil,Haryana,Soybean
F9136,Ravi,UP,Soybean
F8123,Manoj,Unknown,Soybean
F4929,Unknown,Haryana,Rice
F6717,Manoj,Punjab,Maizex
F6438,Ravi,Unknown,Maize
F8755,Sunil,Karnataka,Wheat
F8085,Rajesh,Maharashtra,Soybean
F7225,Ravi,Karnataka,Rice
F6302,Manoj,Unknown,Soybean
F9644,Sunil,UP,Maize
F6217,Ravi,Unknown,Maize
F3075,Sunil,Karnataka,Wheat
F3076,Manoj,Karnataka,Rice
F7031,Ravi,Maharashtra,Wheat
F1281,Manoj,Maharashtra,Maize
F7330,Rajesh,UP,Potatox
F5937,Sunil,Karnatakax,Rice
F2049,Rajesh,Punjab,Soybean
F9936,Sunil,Haryana,Potato
F9792,Unknown,Haryana,Soybean
F6789,Rajesh,Haryana,Rice
F8308,Manoj,Haryana,Potatox
F1639,Rajesh,Haryana,Potato
F7497,Sunil,Haryana,Potato
F1715,Unknown,Karnataka,Potato
F5300,Amit,Punjab,Wheat
F9744,Unknown,Karnataka,Soybean
F4394,Unknown,Punjab,Maize
F3359,Amit,UP,Potato
F1307,Manoj,Punjab,Rice
F7418,Sunil,Karnataka,Wheat
F8234,Rajesh,Karnataka,Soybean
F1427,Manoj,Unknown,Rice
F4564,Manoj,Haryana,Soybean
F1376,Sunil,Maharashtra,Soybean
F3276,Sunil,Karnataka,Soybean
F3476,Unknown,Maharashtra,Soybean
F3179,Amitx,Haryana,Soybean
F5243,Manoj,UP,Potato
F1642,Ravi,Unknown,Potato
F3842x,Sunil,Maharashtra,Wheat
F7295,Ravi,Haryana,Maize
F2201,Sunil,Maharashtra,Potato
F9261,Sunil,Haryana,Potato
F6595,Ravi,Punjab,Soybean
F4304,Rajesh,Unknown,Maize
F9743,Sunil,Unknown,Rice
F2031,Sunil,Karnataka,Wheat
F6492,Amit,Haryana,Potato
F2239,Rajesh,Karnataka,Soybean
F7965,Amit,Maharashtra,Rice
F1930,Unknown,Haryana,Rice
F8274,Rajesh,UP,Maize
F4835,Ravi,Karnataka,Maize
F6822,Amit,UP,Potato
F4341,Ravi,Haryanax,Rice
F8957,Manoj,Karnataka,Potato
F5927,Unknown,UP,Wheat
F2002,Ravi,Punjab,Wheat
F6005,Manoj,Unknown,Potato
F7293,Ravi,Unknown,Wheat
F6505,Amit,Punjabx,Wheat
F5592,Rajesh,Maharashtra,Soybean
F6250,Rajesh,Maharashtra,Potato
F6442,Ravi,Maharashtra,Maize
F2893,Amit,Unknown,Wheat
F4182,Amit,Punjab,Maize
F3760,Unknown,Unknown,Rice
F2383,Unknown,Karnataka,Wheat
F1507,Manoj,Unknown,Potato
F5904,Unknown,UP,Soybeanx
F8098,Ravi,UP,Maize
F8347,Amit,Punjab,Potato
F6654,Rajesh,Karnataka,Wheat
F2251,Ravi,Unknown,Maizex
F8926,Rajesh,Haryana,Maize
F6348x,Ravi,Karnataka,Wheat
F2498,Sunil,Punjab,Maize
F9539,Manoj,Punjab,Maize
F9601,Ravi,Maharashtra,Rice
F8413,Manoj,Haryana,Rice
F3333,Unknown,Unknownx,Soybean
F2381,Sunil,Maharashtra,Potato
F7468,Amit,Punjab,Soybean
F7953,Unknown,UP,Potato
F7576,Manoj,Karnataka,Wheat
F4631,Rajesh,Maharashtra,Potato
F9324x,Ravi,Punjab,Maize
F6172,Ravix,Punjab,Wheat
F3047,Amit,Punjab,Wheat
F3670x,Sunil,UP,Wheat
F9886,Amit,Karnataka,Wheat
F4225,Unknown,UP,Wheat
F9443,Rajesh,Unknown,Potato
F9573,Unknown,Maharashtra,Rice
F4962,Amit,Karnataka,Potato
F8595,Sunil,Karnataka,Soybean
F7383,Amit,Punjab,Potatox
F3100x,Ravi,Punjab,Soybean
F8495,Ravi,Punjab,Soybean
F3546,Amit,Punjab,Soybean
F4615,Rajesh,Haryana,Rice
F6061,Ravi,Haryana,Rice
F4934,Ravi,Unknown,Wheat
F7798,Sunil,Unknown,Maize
F4281,Amitx,UP,Soybean
F6714,Ravi,Punjab,Soybean
F3624,Rajesh,Karnataka,Wheat
F8995,Unknown,Punjab,Soybean
F1742x,Ravi,Punjab,Wheat
F4593,Ravi,Punjab,Wheat
F2111,Rajesh,Karnataka,Rice
F2623,Amit,Haryana,Soybean
F8061,Unknown,Karnataka,Soybean
F8616x,Rajesh,UP,Maize
F1430,Amit,UP,Wheat
F2824,Manoj,Haryana,Maize
F9070,Manoj,UP,Potato
F3182,Unknown,Karnataka,Rice
F8058,Unknown,UP,Maize
F6251x,Unknown,Haryana,Rice
F2957,Rajesh,Karnataka,Wheat
F5513,Ravi,Maharashtra,Rice
F9075,Sunil,Maharashtra,Wheat
F4082x,Sunil,Maharashtra,Maize
F4008,Amit,UP,Maize
F9049,Amit,Karnataka,Wheat
F6741x,Sunil,Maharashtra,Soybean
F4811,Amit,Unknown,Wheat
F8827,Unknown,Unknown,Rice
F4434,Sunil,UP,Rice
F5064,Amit,Unknown,Soybean
F5867,Rajesh,Haryana,Maize
F8320,Ravi,Unknown,Soybean
F3462,Ravi,Haryana,Potato
F3612,Amit,Haryana,Potato
F3324,Ravi,UP,Rice
F3218,Unknown,Unknown,Soybean
F5504,Manoj,UPx,Rice
F8866,Sunil,Haryana,Soybean
F4716,Unknown,Maharashtra,Maize
F5960,Rajesh,Haryana,Rice
F9628,Manoj,Unknown,Potato
F8574,Rajeshx,Punjab,Wheat
F1566,Sunil,Haryana,Wheat
F2527,Unknown,Unknown,Rice
F8216,Rajesh,Maharashtra,Wheatx
F4972,Amit,UPx,Soybean
F5284,Manoj,Maharashtra,Soybean
F5241,Amit,Unknown,Wheatx
F7304,Unknown,Haryana,Wheat
F3142,Rajesh,Karnataka,Rice
F4021,Amit,Haryana,Soybean
F2480,Amit,Haryana,Wheatx
F8895,Sunil,Unknown,Wheat
F1167,Unknown,UP,Maize
F7376,Unknown,UP,Wheat
F2633,Unknownx,Haryana,Maize
F5873,Manoj,Unknown,Soybean
F6134,Manoj,Punjab,Maize
F6533,Unknown,Karnataka,Rice
